name_attr;rating_attr;year_temp;watched_attr;year_attr;action_category;adventure_category;animation_category;children_category;comedy_category;crime_category;documentary_category;drama_category;fantasy_category;film_noir_category;horror_category;musical_category;mystery_category;romance_category;sci_fi_category;thriller_category;war_category;western_category;_no_genres_listed__category;imax_category
Slim Susie  Smala Sussie   2003 ;3.369047619047619;2003;42;2003;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Executive Protection  Livvakterna   2001 ;3.0;2001;2;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Aura  The  Aura  El   2005 ;3.475806451612903;2005;62;2005;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Ambushers  The  1967 ;2.55;1967;10;1967;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
Day of Anger  I giorni dell ira   1967 ;3.75;1967;4;1967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Munich  2005 ;3.731717597471022;2005;4745;2005;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Producers  The  2005 ;3.2142857142857144;2005;763;2005;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Transamerica  2005 ;3.6896080218778486;2005;1097;2005;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Rumor Has It   2005 ;2.8579109062980033;2005;651;2005;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Cheaper by the Dozen 2  2005 ;2.51056338028169;2005;426;2005;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fun with Dick and Jane  2005 ;2.986315789473684;2005;1425;2005;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ringer  The  2005 ;2.7618343195266273;2005;338;2005;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Casanova  2005 ;3.2984429065743943;2005;578;2005;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Mrs  Henderson Presents  2005 ;3.504338394793926;2005;461;2005;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
White Countess  The  2005 ;3.1377551020408165;2005;98;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Dirty Love  2005 ;2.0166666666666666;2005;60;2005;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Spirit of the Beehive  The  Esp ritu de la colmena  El   1973 ;3.8483412322274884;1973;211;1973;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
Abouna  2002 ;3.5;2002;10;2002;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Interrogation  Przesluchanie   1989 ;3.85;1989;10;1989;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Richard Pryor  Live in Concert  1979 ;3.88;1979;175;1979;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Kevin   Perry Go Large  2000 ;2.3026315789473686;2000;38;2000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ear  The  Ucho   1970 ;3.5714285714285716;1970;7;1970;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Debutantes  Los  2003 ;3.5;2003;1;2003;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Luxo Jr   1986 ;3.6545454545454548;1986;55;1986;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Keeping Mum  2005 ;3.642528735632184;2005;435;2005;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paheli  2005 ;2.9444444444444446;2005;18;2005;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0
Goodnight  Mister Tom  1999 ;3.490740740740741;1999;54;1999;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Late Spring  Banshun   1949 ;3.9642857142857144;1949;168;1949;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Dentist  The  1996 ;2.2551020408163267;1996;49;1996;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Personal History  Adventures  Experience    Observation of David Copperfield the Younger  The  a k a  David Copperfield   1935 ;3.2083333333333335;1935;24;1935;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Familia  1996 ;3.5;1996;1;1996;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
How to Irritate People  1969 ;3.5;1969;2;1969;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Threads  1984 ;3.90990990990991;1984;111;1984;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
Yamakasi   Les samoura s des temps modernes  2001 ;2.9782608695652173;2001;46;2001;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Love s Enduring Promise  2004 ;3.3333333333333335;2004;12;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
After Image  Seeing in the Dark   2001 ;0.5;2001;1;2001;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
After Midnight  1989 ;2.25;1989;2;1989;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
New World  The  2005 ;3.3935447338618348;2005;883;2005;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Voices of a Distant Star  Hoshi no koe   2003 ;3.683098591549296;2003;142;2003;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
When You Comin  Back  Red Ryder   1979 ;3.0;1979;1;1979;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Christmas in Connecticut  1945 ;3.2564102564102564;1945;39;1945;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
She  1935 ;3.25;1935;8;1935;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Passport to Pimlico  1949 ;3.2857142857142856;1949;21;1949;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Whisky Galore  1949 ;3.5454545454545454;1949;11;1949;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A Run for Your Money  1949 ;3.0;1949;4;1949;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Master of Ballantrae  The  1953 ;3.0;1953;4;1953;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7 Faces of Dr  Lao  1964 ;3.5;1964;64;1964;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
Samurai Assassin  Samurai   1965 ;3.59375;1965;16;1965;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Lies My Father Told Me  1975 ;3.0;1975;2;1975;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
We All Loved Each Other So Much  C eravamo tanto amati   1974 ;3.388888888888889;1974;9;1974;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
A K   1985 ;4.0;1985;1;1985;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Boys of Baraka  The  2005 ;3.4166666666666665;2005;24;2005;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Tartuffe  Herr Tart ff   1925 ;2.875;1925;8;1925;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Lady Vengeance  Sympathy for Lady Vengeance   Chinjeolhan geumjassi   2005 ;3.828935395814377;2005;1099;2005;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0
Boys Don t Cry  Chlopaki nie placza   2000 ;3.259259259259259;2000;54;2000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Superproduction  Superprodukcja   2003 ;2.0;2003;3;2003;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Grand Theft Parsons  2003 ;2.6666666666666665;2003;6;2003;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Devil s Pond  2003 ;1.7;2003;5;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Cross of Lorraine  The  1943 ;3.5;1943;3;1943;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Cutting Edge  The Magic of Movie Editing  The  2004 ;3.6666666666666665;2004;6;2004;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Quiller Memorandum  The  1966 ;3.25;1966;4;1966;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
49th Parallel  1941 ;3.3823529411764706;1941;51;1941;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0
Yesterday  2004 ;3.7777777777777777;2004;9;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Penelope  1966 ;2.5;1966;1;1966;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ted Bundy  2002 ;2.7051282051282053;2002;39;2002;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
District 13  Banlieue 13   2004 ;3.6331041257367387;2004;1018;2004;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
BloodRayne  2005 ;1.6739690721649485;2005;388;2005;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Hostel  2005 ;2.743829219479653;2005;1499;2005;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Grandma s Boy  2006 ;3.6113689095127612;2006;862;2006;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tristan   Isolde  2006 ;3.3853503184713376;2006;471;2006;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Glory Road  2006 ;3.5899532710280373;2006;428;2006;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Last Holiday  2006 ;3.3061889250814334;2006;307;2006;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hoodwinked   2005 ;3.166434540389972;2005;718;2005;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
April s Shower  2003 ;2.7222222222222223;2003;18;2003;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Underworld  Evolution  2006 ;3.3134595701125895;2006;1954;2006;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Looking for Comedy in the Muslim World  2005 ;2.521505376344086;2005;93;2005;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Casper Meets Wendy  1998 ;2.272727272727273;1998;11;1998;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Hell Drivers  1957 ;3.0;1957;4;1957;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Shadows of Our Forgotten Ancestors  Tini zabutykh predkiv   1964 ;3.902439024390244;1964;41;1964;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Buried Alive  1990 ;3.1;1990;15;1990;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
Seance  K rei   2000 ;3.0625;2000;8;2000;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
Hallelujah   1929 ;3.0;1929;4;1929;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Cul de sac  1966 ;3.6486486486486487;1966;148;1966;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Riding Alone for Thousands of Miles  Qian li zou dan qi   2005 ;3.5454545454545454;2005;22;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Confidentially Yours  Vivement dimanche   1983 ;3.4047619047619047;1983;21;1983;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Revolution  1985 ;2.6666666666666665;1985;9;1985;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Project A  A  gai waak   1983 ;3.543956043956044;1983;91;1983;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Woman s Face  A  1941 ;3.6;1941;5;1941;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Sword of Gideon  1986 ;3.25;1986;6;1986;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Little Manhattan  2005 ;3.5845588235294117;2005;136;2005;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Crocodile  Ag o   1996 ;3.0;1996;5;1996;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Lower Depths  The  Les bas fonds   1936 ;3.3333333333333335;1936;12;1936;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Fingersmith  2005 ;3.642857142857143;2005;7;2005;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Vinci  2004 ;3.5416666666666665;2004;12;2004;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ordeal  The  Calvaire   2004 ;2.9423076923076925;2004;26;2004;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Dunwich Horror  The  1970 ;2.725;1970;20;1970;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Quatermass Xperiment  The  1955 ;2.5;1955;9;1955;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0
Hellraiser  Hellseeker  2002 ;2.22;2002;50;2002;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Inside Daisy Clover  1965 ;3.0;1965;5;1965;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Gamera vs  Gyaos  Daikaij  k ch sen  Gamera tai Gyaosu   1967 ;2.8333333333333335;1967;3;1967;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
Over the Edge  1979 ;3.6315789473684212;1979;38;1979;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Roads to Koktebel  Koktebel   2003 ;3.642857142857143;2003;7;2003;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Swamp Women  1956 ;1.1;1956;5;1956;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
8MM 2  2005 ;2.5;2005;6;2005;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
On Probation  Tiempo de Valientes   2005 ;4.0;2005;13;2005;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bomb n  El Perro  El perro   2004 ;3.2222222222222223;2004;9;2004;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bird People in China  The  Ch goku no ch jin   1998 ;3.1578947368421053;1998;19;1998;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Thoughtcrimes  2003 ;3.5;2003;6;2003;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Water  2005 ;3.8606811145510838;2005;323;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Temptations  The  1998 ;3.3823529411764706;1998;17;1998;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Sophie Scholl  The Final Days  Sophie Scholl   Die letzten Tage   2005 ;3.8919129082426127;2005;643;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Big House  The  1930 ;3.4;1930;5;1930;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Numbskull Emptybrook in the Army  Uuno Turhapuro armeijan leiviss   1984 ;2.6515151515151514;1984;33;1984;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Matti  Hell Is for Heroes  Matti   2006 ;2.5238095238095237;2006;84;2006;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
World s Fastest Indian  The  2005 ;3.8464746019711904;2005;1319;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
As Tears Go By  Wong gok ka moon   1988 ;3.1923076923076925;1988;52;1988;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bandidas  2006 ;2.7208029197080292;2006;274;2006;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Made in Britain  1982 ;3.6315789473684212;1982;38;1982;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Tristram Shandy  A Cock and Bull Story  2005 ;3.4314159292035398;2005;452;2005;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bitter Tea of General Yen  The  1933 ;3.3225806451612905;1933;31;1933;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
Love in the Afternoon  Chloe in the Afternoon    L amour l apr s midi   1972 ;3.7761194029850746;1972;67;1972;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Charlie  The Life and Art of Charles Chaplin  2003 ;3.611111111111111;2003;9;2003;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Wilby Wonderful  2004 ;3.1666666666666665;2004;3;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Rampo  a k a  The Mystery of Rampo   1994 ;1.75;1994;2;1994;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
Helter Skelter  2004 ;2.91025641025641;2004;39;2004;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
French Fried Vacation  Les Bronz s   1978 ;3.2941176470588234;1978;17;1978;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Annapolis  2006 ;2.981042654028436;2006;211;2006;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Big Momma s House 2  2006 ;2.2663934426229506;2006;366;2006;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nanny McPhee  2005 ;3.2736443883984867;2005;793;2005;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Sweet November  1968 ;3.5;1968;4;1968;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Double Dare  2004 ;3.75;2004;4;2004;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Dark  The  2005 ;3.109375;2005;32;2005;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
Panic in Year Zero   1962 ;3.2045454545454546;1962;22;1962;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
Here Comes the Groom  1951 ;4.0;1951;2;1951;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Julie  1956 ;2.75;1956;4;1956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Tea For Two  1950 ;2.7;1950;5;1950;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Green Dolphin Street  1947 ;3.25;1947;2;1947;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Lt  Robin Crusoe  U S N   1966 ;3.8333333333333335;1966;3;1966;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bye Bye Birdie  1963 ;3.134920634920635;1963;63;1963;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Comedians of Comedy  The  2005 ;3.6851063829787236;2005;235;2005;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Honey Pot  The  1967 ;2.5;1967;1;1967;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tuskegee Airmen  The  1995 ;3.4269230769230767;1995;130;1995;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Final Destination 3  2006 ;2.7146860986547083;2006;892;2006;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
I Could Go on Singing  1963 ;3.0;1963;3;1963;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Something New  2006 ;3.415204678362573;2006;171;2006;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Free Money  1998 ;1.25;1998;2;1998;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wind  The  1928 ;3.6818181818181817;1928;44;1928;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Block Party  a k a  Dave Chappelle s Block Party   2005 ;3.4567164179104477;2005;335;2005;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Madame Curie  1943 ;3.3214285714285716;1943;14;1943;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Orfeu  1999 ;2.75;1999;4;1999;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Imagine Me   You  2005 ;3.4421641791044775;2005;268;2005;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Mississippi Mermaid  Sir ne du Mississipi  La   1969 ;3.289473684210526;1969;19;1969;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Good Old Daze  Le p ril jeune   1994 ;3.7;1994;10;1994;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Place Vend me  1998 ;3.0;1998;5;1998;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Broken Lance  1954 ;3.5;1954;8;1954;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
Four Horsemen of the Apocalypse  The  1921 ;3.1666666666666665;1921;6;1921;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
Sabah  2005 ;3.75;2005;12;2005;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Call of Cthulhu  The  2005 ;3.5142857142857142;2005;140;2005;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Pink Panther  The  2006 ;2.6305732484076434;2006;785;2006;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Troll  1986 ;2.5543478260869565;1986;46;1986;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Business  The  2005 ;3.2983870967741935;2005;62;2005;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Curious George  2006 ;3.0242914979757085;2006;247;2006;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Firewall  2006 ;2.9208115183246073;2006;764;2006;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Great McGinty  The  1940 ;3.3870967741935485;1940;31;1940;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Le cr ateur  1999  ;4.333333333333333;1999;3;1999;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
White Diamond  The  2004 ;3.668831168831169;2004;77;2004;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Tony Takitani  2004 ;3.7954545454545454;2004;66;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
When a Stranger Calls  2006 ;2.4314814814814816;2006;270;2006;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Tamara  2005 ;2.547169811320755;2005;53;2005;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0
London  2005 ;2.9916666666666667;2005;120;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Neil Young  Heart of Gold  2006 ;3.5524193548387095;2006;124;2006;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
Freedomland  2006 ;2.5082872928176796;2006;181;2006;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Winter Passing  2005 ;3.2687074829931975;2005;147;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Eight Below  2006 ;3.419421487603306;2006;484;2006;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Date Movie  2006 ;1.6671001300390118;2006;769;2006;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Running Scared  2006 ;3.501615508885299;2006;619;2006;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Tyler Perry s Madea s Family Reunion  2006 ;2.689873417721519;2006;79;2006;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Doogal  2006 ;1.8983050847457628;2006;59;2006;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ultraviolet  2006 ;2.4325290437890974;2006;1119;2006;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0
Just My Luck  2006 ;2.7680722891566263;2006;332;2006;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Pulse  2006 ;2.432584269662921;2006;267;2006;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;0;0
Deep Sea 3D  2006 ;3.610294117647059;2006;68;2006;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
16 Blocks  2006 ;3.3073367995378393;2006;1731;2006;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Agata and the Storm  Agata e la tempesta   2004 ;3.75;2004;4;2004;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Bongwater  1997 ;2.6785714285714284;1997;14;1997;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Trauma  1993 ;3.090909090909091;1993;11;1993;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
Election  Hak se wui   2005 ;3.484375;2005;64;2005;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
Half Light  2006 ;2.925373134328358;2006;67;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Twist of Faith  2004 ;2.5;2004;3;2004;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Failure to Launch  2006 ;2.8719635627530367;2006;988;2006;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Ultimate Avengers  2006 ;3.1666666666666665;2006;30;2006;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Ice Age 2  The Meltdown  2006 ;3.334077079107505;2006;2465;2006;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
All Quiet on the Western Front  1979 ;3.3728813559322033;1979;59;1979;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Big White  The  2005 ;3.1636363636363636;2005;110;2005;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
